product_id,product_category_name,product_weight_g,product_length_cm,product_height_cm,product_width_cm,product_volume_cm3,weight_volume_ratio
8DjNlYNpFR8I,toys,350.0,30.0,20.0,20.0,12000.0,0.029166666666666667
u5s4p36BNt1S,toys,27800.0,80.0,40.0,40.0,128000.0,0.2171875
yt7a5IpdtsAJ,toys,150.0,20.0,5.0,20.0,2000.0,0.075
38EBtr51crhx,toys,1400.0,22.0,12.0,33.0,8712.0,0.16069788797061524
4mjgXbIaSjQK,telephony,300.0,21.0,11.0,14.0,3234.0,0.09276437847866419
c4hHoDZc2FPm,toys,750.0,40.0,10.0,20.0,8000.0,0.09375
5YI0x0qeiHwZ,toys,2550.0,99.0,20.0,50.0,99000.0,0.025757575757575757
r7IEBv4ECYfu,cool_stuff,198.0,17.0,9.0,15.0,2295.0,0.08627450980392157
XlbAq6e0g644,sports_leisure,5150.0,100.0,9.0,23.0,20700.0,0.24879227053140096
l8R2TqUoMsrj,toys,4000.0,43.0,11.0,43.0,20339.0,0.19666650277791436
swf9uFqwJwDA,toys,850.0,20.0,30.0,25.0,15000.0,0.056666666666666664
RzbFWIRrBHDm,furniture_decor,200.0,35.0,2.0,25.0,1750.0,0.11428571428571428
ITCteUqEgI24,sports_leisure,17550.0,105.0,65.0,25.0,170625.0,0.10285714285714286
GgCfYtIX9aEa,toys,1100.0,24.0,28.0,39.0,26208.0,0.04197191697191697
iGJYUZFASQRH,toys,27100.0,50.0,50.0,50.0,125000.0,0.2168
ALQGQwCbax1V,sports_leisure,200.0,20.0,15.0,15.0,4500.0,0.044444444444444446
sNSY4AsE8T5p,electronics,128.0,25.0,13.0,18.0,5850.0,0.02188034188034188
HXOhGunTiV2m,fashion_shoes,1400.0,22.0,12.0,33.0,8712.0,0.16069788797061524
RdkXj6Y4Fxzz,sports_leisure,6500.0,18.0,18.0,18.0,5832.0,1.1145404663923182
YDRwdAmJBhX7,toys,1205.0,35.0,9.0,35.0,11025.0,0.10929705215419501
D1vVyryLARnx,toys,100.0,16.0,5.0,17.0,1360.0,0.07352941176470588
DD5B3IIn63UE,toys,300.0,17.0,4.0,12.0,816.0,0.36764705882352944
74Mql5L43SEC,toys,600.0,33.0,10.0,25.0,8250.0,0.07272727272727272
TiFPWe5tD5vN,musical_instruments,3750.0,18.0,30.0,29.0,15660.0,0.23946360153256704
s3oHYlbzDBft,toys,500.0,16.0,2.0,11.0,352.0,1.4204545454545454
p7JnAl1JtY6b,toys,567.0,17.0,9.0,13.0,1989.0,0.2850678733031674
6ALKKbRE2ZXc,sports_leisure,700.0,30.0,15.0,25.0,11250.0,0.06222222222222222
MyZZVSwi9P5c,toys,800.0,16.0,35.0,25.0,14000.0,0.05714285714285714
c35OkTSHSwbs,toys,600.0,38.0,7.0,30.0,7980.0,0.07518796992481203
v1jwyebAa3To,toys,400.0,17.0,10.0,12.0,2040.0,0.19607843137254902
g9QaBxRINOKH,toys,3450.0,20.0,30.0,30.0,18000.0,0.19166666666666668
E6PbtdrB30sG,baby,9400.0,75.0,15.0,50.0,56250.0,0.1671111111111111
AzvAnmUbGI1F,toys,3300.0,31.0,15.0,25.0,11625.0,0.2838709677419355
rd08BYOgAsrJ,toys,308.0,17.0,12.0,13.0,2652.0,0.11613876319758673
FP7SKdRomZq8,toys,850.0,22.0,12.0,33.0,8712.0,0.09756657483930212
w3OciePrBTQC,toys,3050.0,50.0,20.0,20.0,20000.0,0.1525
idj1HKBW8p4Y,toys,200.0,25.0,2.0,17.0,850.0,0.23529411764705882
fLWExKTovWuk,toys,995.0,48.0,8.0,39.0,14976.0,0.06643963675213675
jfCeDfh0rioB,toys,800.0,16.0,5.0,11.0,880.0,0.9090909090909091
EYMMamjSdUBa,toys,150.0,18.0,6.0,12.0,1296.0,0.11574074074074074
mF3S1hcY7qNo,toys,2400.0,16.0,31.0,39.0,19344.0,0.12406947890818859
sk7fArMQxiXR,toys,5000.0,55.0,19.0,46.0,48070.0,0.10401497815685459
0u2tRriDOMFQ,toys,1125.0,18.0,18.0,16.0,5184.0,0.2170138888888889
fBX5mX98dF64,health_beauty,625.0,16.0,14.0,15.0,3360.0,0.18601190476190477
kFBMnvToahgE,furniture_decor,700.0,32.0,4.0,23.0,2944.0,0.23777173913043478
BAUpydgOaM3Z,bed_bath_table,1000.0,34.0,5.0,26.0,4420.0,0.22624434389140272
Kp3AKRib1I5E,housewares,200.0,18.0,2.0,18.0,648.0,0.30864197530864196
TawgejD4MTph,toys,18650.0,45.0,50.0,45.0,101250.0,0.18419753086419752
Mg97meBj8Nzp,toys,300.0,24.0,4.0,12.0,1152.0,0.2604166666666667
X2yL4LixeJV0,pet_shop,700.0,40.0,20.0,20.0,16000.0,0.04375
M2euhQJZHRYu,toys,150.0,20.0,10.0,11.0,2200.0,0.06818181818181818
H8CDKJlTMxqq,toys,650.0,18.0,18.0,18.0,5832.0,0.11145404663923182
IgUhix4uHSyk,toys,500.0,22.0,22.0,13.0,6292.0,0.07946598855689765
wSBcOgz4p2Qp,toys,350.0,25.0,12.0,19.0,5700.0,0.06140350877192982
yJg9uOWgSzLy,toys,300.0,16.0,12.0,11.0,2112.0,0.14204545454545456
tw47qNNexT2C,housewares,500.0,20.0,35.0,22.0,15400.0,0.032467532467532464
7Qca0urt3oLn,construction_tools_lights,7900.0,20.0,16.0,59.0,18880.0,0.4184322033898305
KlnifOIq6U7E,toys,2000.0,36.0,11.0,26.0,10296.0,0.19425019425019424
rXiwpw4adY1H,housewares,2800.0,45.0,35.0,35.0,55125.0,0.050793650793650794
ezXx7XicNHIb,toys,1000.0,20.0,15.0,20.0,6000.0,0.16666666666666666
EvPbbmc8FX9H,toys,205.0,21.0,15.0,16.0,5040.0,0.040674603174603176
NfS7NwS6MSea,health_beauty,233.0,18.0,16.0,14.0,4032.0,0.057787698412698416
UfrGKjB1z9fA,toys,200.0,17.0,17.0,17.0,4913.0,0.04070832485243232
nbKR7qITMqi3,toys,1900.0,35.0,45.0,15.0,23625.0,0.08042328042328042
Dvc34TmF08Hx,stationery,950.0,21.0,7.0,15.0,2205.0,0.4308390022675737
FFPbfh4KZMUa,toys,600.0,36.0,10.0,26.0,9360.0,0.0641025641025641
MUHC7wWmk33V,toys,5000.0,40.0,27.0,37.0,39960.0,0.12512512512512514
MnI9ozbo1o5N,housewares,183.0,17.0,13.0,12.0,2652.0,0.06900452488687783
9N8b4BV73qwL,health_beauty,550.0,16.0,20.0,16.0,5120.0,0.107421875
GKGnARbm8PwE,telephony,50.0,19.0,3.0,11.0,627.0,0.07974481658692185
x5TOEh4THXq1,office_furniture,5600.0,90.0,30.0,40.0,108000.0,0.05185185185185185
0vaNkWb4QuHv,toys,401.0,17.0,9.0,11.0,1683.0,0.23826500297088532
uM9oXIVY6Ern,home_construction,1100.0,25.0,20.0,25.0,12500.0,0.088
M1jQvmn1JOAI,toys,105.0,16.0,11.0,11.0,1936.0,0.054235537190082644
BBL06eOBQY2V,housewares,550.0,16.0,25.0,12.0,4800.0,0.11458333333333333
5ez1LZ861bKW,toys,200.0,20.0,3.0,11.0,660.0,0.30303030303030304
JAnkiJNuzv0p,sports_leisure,300.0,33.0,21.0,27.0,18711.0,0.0160333493666827
2yAp5FAXHpyN,toys,7900.0,52.0,51.0,17.0,45084.0,0.17522846242569426
JwsyRpYHixse,toys,700.0,40.0,15.0,20.0,12000.0,0.058333333333333334
28WHqOjzDiS3,sports_leisure,400.0,21.0,4.0,17.0,1428.0,0.2801120448179272
uzv53nb9qNEf,toys,6700.0,40.0,20.0,50.0,40000.0,0.1675
pnmVw5AZWt9D,toys,400.0,25.0,20.0,15.0,7500.0,0.05333333333333334
SubJ9thTW4g4,toys,5800.0,25.0,95.0,25.0,59375.0,0.09768421052631579
KE5ZC1KY3Ixj,toys,750.0,23.0,16.0,16.0,5888.0,0.12737771739130435
mBcwSofg54ZP,health_beauty,250.0,16.0,10.0,20.0,3200.0,0.078125
rNb7fIUPsmrl,bed_bath_table,2150.0,34.0,9.0,33.0,10098.0,0.21291344820756586
fB6fUiNb3Hnl,toys,1800.0,80.0,6.0,58.0,27840.0,0.06465517241379311
SPRe2DFVgxDr,toys,200.0,16.0,5.0,11.0,880.0,0.22727272727272727
HYuC3LAnGLkv,computers_accessories,300.0,18.0,9.0,16.0,2592.0,0.11574074074074074
POf4F1hjILGM,toys,250.0,17.0,7.0,18.0,2142.0,0.11671335200746966
TNIC3uPpGxjL,sports_leisure,3100.0,30.0,13.0,25.0,9750.0,0.31794871794871793
uzrQnPtgGAR2,toys,500.0,20.0,15.0,16.0,4800.0,0.10416666666666667
IaYda15W4E72,toys,1550.0,35.0,24.0,25.0,21000.0,0.07380952380952381
gUIXkJVC9E7j,toys,67.0,16.0,4.0,11.0,704.0,0.09517045454545454
nwfpGqrTL78g,toys,150.0,22.0,3.0,15.0,990.0,0.15151515151515152
hakMo97R7Tw0,furniture_decor,650.0,19.0,20.0,15.0,5700.0,0.11403508771929824
bMcfRveV6r6M,toys,500.0,28.0,4.0,14.0,1568.0,0.31887755102040816
aqHVqIPLRS5T,toys,800.0,16.0,3.0,29.0,1392.0,0.5747126436781609
vE8F97yMZndo,toys,350.0,18.0,14.0,18.0,4536.0,0.07716049382716049
UrRzyXCH5WPW,toys,151.0,17.0,11.0,21.0,3927.0,0.038451744334097274
Z9o57MQUTZhh,toys,100.0,16.0,8.0,11.0,1408.0,0.07102272727272728
X65ymUO3EynC,toys,100.0,19.0,4.0,11.0,836.0,0.11961722488038277
3TyIqjPCUTZ5,toys,2400.0,65.0,8.0,45.0,23400.0,0.10256410256410256
tU3PjwvHvs42,toys,250.0,22.0,3.0,20.0,1320.0,0.1893939393939394
oLPCsaayUrPo,toys,600.0,30.0,13.0,22.0,8580.0,0.06993006993006994
7WSbAWxWSpIL,toys,6050.0,40.0,30.0,30.0,36000.0,0.16805555555555557
QDboN6Wnlcdt,toys,250.0,31.0,4.0,15.0,1860.0,0.13440860215053763
uHJzgVkNyrx9,toys,613.0,24.0,15.0,20.0,7200.0,0.08513888888888889
2c7XhS6eroLq,perfumery,210.0,17.0,11.0,14.0,2618.0,0.08021390374331551
ItqhctCNl4We,toys,133.0,17.0,9.0,14.0,2142.0,0.06209150326797386
Hf8mUyaycExL,toys,283.0,51.0,4.0,32.0,6528.0,0.04335171568627451
skoITlddcF5m,toys,100.0,18.0,6.0,11.0,1188.0,0.08417508417508418
jgWbM0NDp5yH,toys,2000.0,26.0,17.0,19.0,8398.0,0.23815194093831865
O3WZb6ufZ65Q,toys,3450.0,40.0,12.0,40.0,19200.0,0.1796875
a9bkBmnUFeXN,toys,200.0,18.0,10.0,18.0,3240.0,0.06172839506172839
dVkUygMCOSIC,toys,6600.0,45.0,25.0,35.0,39375.0,0.1676190476190476
g78JTyiYzjJV,toys,13800.0,60.0,32.0,42.0,80640.0,0.17113095238095238
fQUZyE5jDTRO,toys,2575.0,18.0,30.0,18.0,9720.0,0.264917695473251
MBdGC5wyj41Y,toys,400.0,16.0,19.0,11.0,3344.0,0.11961722488038277
fU1k4XCFxfz4,toys,700.0,60.0,11.0,11.0,7260.0,0.09641873278236915
3gaDVoAX4fyx,toys,700.0,16.0,8.0,11.0,1408.0,0.4971590909090909
NNUR4dmdfEam,telephony,200.0,18.0,5.0,12.0,1080.0,0.18518518518518517
1sVpoSE81Jlh,toys,175.0,18.0,3.0,12.0,648.0,0.2700617283950617
p2ffvWMYGeba,toys,100.0,19.0,3.0,11.0,627.0,0.1594896331738437
SrbvpTUvOvwQ,toys,650.0,30.0,16.0,16.0,7680.0,0.08463541666666667
0WNiojFbimXm,toys,400.0,21.0,21.0,18.0,7938.0,0.05039052658100277
3Fr72aAvhvhk,toys,300.0,30.0,10.0,30.0,9000.0,0.03333333333333333
8pKdzlLB3EBM,toys,6300.0,35.0,20.0,35.0,24500.0,0.2571428571428571
ACeuTjFxnK3t,computers_accessories,9050.0,45.0,48.0,25.0,54000.0,0.1675925925925926
TnDuE4ryFxwu,toys,7200.0,41.0,38.0,63.0,98154.0,0.07335411699981662
zl7hbOeTDKwm,toys,250.0,16.0,16.0,11.0,2816.0,0.08877840909090909
xSqljMgpPrnO,toys,625.0,18.0,14.0,16.0,4032.0,0.15500992063492064
W7wKfgFXc6Xh,health_beauty,230.0,16.0,16.0,16.0,4096.0,0.05615234375
HRfm1OUistxn,toys,2483.0,27.0,21.0,22.0,12474.0,0.19905403238736571
CRaf3UW1scDH,toys,1300.0,38.0,7.0,31.0,8246.0,0.15765219500363814
QZGu5op6aPSp,pet_shop,450.0,20.0,20.0,17.0,6800.0,0.0661764705882353
vzXSonrBB7D6,toys,550.0,24.0,8.0,15.0,2880.0,0.1909722222222222
JzH67SsK5b4X,toys,400.0,33.0,3.0,23.0,2277.0,0.1756697408871322
87grVuxIOKkG,toys,300.0,16.0,11.0,20.0,3520.0,0.08522727272727272
ykwnpfKwX4Pb,toys,800.0,20.0,20.0,20.0,8000.0,0.1
aUKREbVmWwMf,toys,1000.0,23.0,23.0,23.0,12167.0,0.08218952905399853
twyroHXWBPy7,electronics,750.0,21.0,10.0,14.0,2940.0,0.25510204081632654
axWX9NshnyQz,toys,7050.0,66.0,17.0,36.0,40392.0,0.1745395127748069
ibuuggmTopFv,party_supplies,350.0,16.0,11.0,11.0,1936.0,0.18078512396694216
Fk4HaIdDAnmT,fashion_male_clothing,950.0,40.0,6.0,40.0,9600.0,0.09895833333333333
33SRPzQTO1mN,toys,16200.0,56.0,15.0,15.0,12600.0,1.2857142857142858
CzciERl99J2K,toys,375.0,16.0,14.0,14.0,3136.0,0.11957908163265306
bv5MOxVz5WW7,toys,300.0,35.0,30.0,11.0,11550.0,0.025974025974025976
isCTF2JbZCGj,toys,100.0,16.0,5.0,14.0,1120.0,0.08928571428571429
pbZbRxyxrbpn,toys,21100.0,38.0,42.0,72.0,114912.0,0.18361876914508493
wzd3RMK1Blxm,toys,8400.0,45.0,25.0,45.0,50625.0,0.16592592592592592
9YH4X5D9598i,musical_instruments,8200.0,90.0,15.0,60.0,81000.0,0.10123456790123457
Su2qx5WS4zfL,toys,145.0,18.0,9.0,14.0,2268.0,0.06393298059964726
4GYp5CluWKDD,toys,12700.0,50.0,39.0,40.0,78000.0,0.16282051282051282
FYstnXIK4wqV,furniture_decor,300.0,18.0,9.0,14.0,2268.0,0.13227513227513227
XWJ69PxKdyJb,toys,2150.0,37.0,10.0,37.0,13690.0,0.1570489408327246
8fpFQeF2docx,toys,200.0,16.0,2.0,20.0,640.0,0.3125
n89bn9eZGMzQ,toys,1300.0,19.0,19.0,19.0,6859.0,0.18953200174952617
jhtQpDCRuH6V,toys,550.0,16.0,22.0,11.0,3872.0,0.14204545454545456
LS8n9sxMfMPl,toys,225.0,28.0,13.0,18.0,6552.0,0.034340659340659344
WWdvaw4HuStM,toys,200.0,16.0,2.0,11.0,352.0,0.5681818181818182
PeJu9pxu5bE2,health_beauty,1600.0,30.0,30.0,16.0,14400.0,0.1111111111111111
Uzm54ZBKr1lw,toys,250.0,25.0,9.0,20.0,4500.0,0.05555555555555555
8xVWrJZsVVz1,toys,100.0,17.0,12.0,17.0,3468.0,0.02883506343713956
jQrsphcEJA0h,toys,350.0,30.0,16.0,16.0,7680.0,0.045572916666666664
xpCEkcAlcTDd,toys,500.0,16.0,13.0,13.0,2704.0,0.1849112426035503
Tl6zsYtpy4WT,perfumery,500.0,16.0,16.0,22.0,5632.0,0.08877840909090909
VkTYo55ZbAc7,toys,1042.0,36.0,18.0,33.0,21384.0,0.04872802095024317
Q2f5Cra9ZeGv,toys,500.0,33.0,12.0,18.0,7128.0,0.07014590347923681
tA2XGMH4qxVz,pet_shop,300.0,17.0,12.0,14.0,2856.0,0.10504201680672269
ri9zJZW3D2Fq,toys,543.0,16.0,12.0,14.0,2688.0,0.20200892857142858
YGrEdXuVVTsp,toys,650.0,20.0,30.0,20.0,12000.0,0.05416666666666667
Z2zGYsVgVwF7,toys,850.0,18.0,10.0,18.0,3240.0,0.2623456790123457
DruLkZa379O7,housewares,1500.0,30.0,12.0,30.0,10800.0,0.1388888888888889
MIdYDrJTXbjt,toys,2300.0,37.0,30.0,20.0,22200.0,0.1036036036036036
IOx6OottSQSH,housewares,5250.0,35.0,15.0,35.0,18375.0,0.2857142857142857
FBUmFaG4ZfsJ,toys,1050.0,16.0,20.0,16.0,5120.0,0.205078125
FcLL9Hj68veY,toys,400.0,16.0,3.0,29.0,1392.0,0.28735632183908044
fE117URRTjxf,toys,133.0,16.0,14.0,12.0,2688.0,0.049479166666666664
lt6S7byFLYUH,toys,4750.0,50.0,8.0,30.0,12000.0,0.3958333333333333
MGMprL7H6M8e,toys,1500.0,30.0,60.0,30.0,54000.0,0.027777777777777776
sLlT1yNA9yVy,toys,500.0,43.0,3.0,13.0,1677.0,0.2981514609421586
LAKJ8CHiCbRh,toys,400.0,25.0,16.0,20.0,8000.0,0.05
qO47z26tc3Z0,toys,100.0,19.0,3.0,11.0,627.0,0.1594896331738437
59iFRXin3BJt,toys,400.0,20.0,16.0,20.0,6400.0,0.0625
aMRmnt2vbGd9,perfumery,400.0,23.0,8.0,15.0,2760.0,0.14492753623188406
TVH7pPUf8oWb,toys,650.0,40.0,2.0,30.0,2400.0,0.2708333333333333
9lVdwS0Ao48e,toys,501.0,23.0,18.0,17.0,7038.0,0.0711849957374254
oyWyKK7ADjOF,toys,700.0,46.0,7.0,28.0,9016.0,0.07763975155279502
eSWbFdp5iJZ4,toys,350.0,18.0,18.0,18.0,5832.0,0.06001371742112483
3vFgGAyCe2lF,toys,3050.0,69.0,11.0,11.0,8349.0,0.3653132111630135
XskArcnnb1fm,toys,767.0,29.0,11.0,23.0,7337.0,0.10453863977102358
yogjpC7in4e4,toys,1950.0,20.0,6.0,20.0,2400.0,0.8125
ehvE86QqcDr1,toys,1200.0,45.0,15.0,35.0,23625.0,0.050793650793650794
MdfwDOCd7hsk,sports_leisure,400.0,30.0,30.0,30.0,27000.0,0.014814814814814815
ERX8g6LBdq9k,toys,200.0,30.0,8.0,11.0,2640.0,0.07575757575757576
yqWj0PZL1HZT,bed_bath_table,500.0,30.0,10.0,30.0,9000.0,0.05555555555555555
hq8FmzRiOq0t,toys,300.0,17.0,26.0,12.0,5304.0,0.05656108597285068
TqHkBvWKVhnT,toys,1000.0,60.0,8.0,40.0,19200.0,0.052083333333333336
YFFT8oVNLK0F,toys,200.0,16.0,16.0,16.0,4096.0,0.048828125
o8CfciDYxHYc,toys,1657.0,39.0,9.0,33.0,11583.0,0.14305447638780971
zG4Kw5v1mzqk,toys,400.0,20.0,20.0,20.0,8000.0,0.05
rX1HdgOJlVek,toys,300.0,20.0,13.0,13.0,3380.0,0.08875739644970414
wz0pDSbUKNhO,toys,2000.0,25.0,65.0,25.0,40625.0,0.04923076923076923
jnHtC2Pibkk4,toys,10350.0,36.0,19.0,40.0,27360.0,0.3782894736842105
DuHWQamuAnZ1,toys,1250.0,25.0,29.0,15.0,10875.0,0.11494252873563218
7FSBO4A5OPYu,toys,1330.0,38.0,23.0,18.0,15732.0,0.08454106280193237
y8onzxHl2k4u,toys,550.0,16.0,12.0,11.0,2112.0,0.2604166666666667
qfCdngebcs5s,toys,1350.0,45.0,15.0,35.0,23625.0,0.05714285714285714
08vWuht3gglQ,toys,1925.0,30.0,29.0,20.0,17400.0,0.11063218390804598
irsxD5xGjxAQ,toys,2550.0,30.0,30.0,30.0,27000.0,0.09444444444444444
RRHNOBhljJ9P,furniture_decor,3000.0,69.0,11.0,11.0,8349.0,0.35932446999640677
6FsLuWdrUJxE,toys,1200.0,16.0,16.0,15.0,3840.0,0.3125
CtKzypHXWrmZ,toys,2117.0,35.0,8.0,27.0,7560.0,0.280026455026455
u2OFVgD09jGy,toys,900.0,18.0,20.0,17.0,6120.0,0.14705882352941177
qqIZUmXhawAX,toys,1050.0,19.0,8.0,12.0,1824.0,0.5756578947368421
hhC9UuobUpPe,toys,250.0,17.0,15.0,12.0,3060.0,0.08169934640522876
qG94WkEQfQT9,toys,7034.0,55.0,66.0,33.0,119790.0,0.05871942566157442
zSnYwGWiGavr,bed_bath_table,600.0,16.0,10.0,16.0,2560.0,0.234375
QmN8MC7ZQiki,toys,1300.0,20.0,16.0,20.0,6400.0,0.203125
kzvdVIAeDFKf,toys,4250.0,16.0,14.0,11.0,2464.0,1.7248376623376624
VtKolI96RJMd,garden_tools,29600.0,42.0,17.0,42.0,29988.0,0.9870614912631719
KKvRR24zpqOm,stationery,350.0,26.0,36.0,11.0,10296.0,0.03399378399378399
s7F4382P6OJj,toys,150.0,19.0,5.0,11.0,1045.0,0.14354066985645933
KRVkzOsYGnGL,health_beauty,1600.0,25.0,20.0,20.0,10000.0,0.16
fGV59URYspAU,toys,1279.0,32.0,35.0,36.0,40320.0,0.03172123015873016
4mmEelBgkHJd,toys,1400.0,22.0,12.0,33.0,8712.0,0.16069788797061524
CLMTq7m9rOgv,toys,500.0,16.0,18.0,15.0,4320.0,0.11574074074074074
EPCuevUXALkJ,toys,550.0,38.0,5.0,24.0,4560.0,0.1206140350877193
yOnVCazw8etL,toys,600.0,20.0,16.0,16.0,5120.0,0.1171875
8bmtsGp447cI,health_beauty,200.0,23.0,7.0,15.0,2415.0,0.08281573498964803
4CQW5NvZNlVa,toys,800.0,60.0,15.0,15.0,13500.0,0.05925925925925926
IYWhqwxGoKM0,toys,250.0,20.0,15.0,20.0,6000.0,0.041666666666666664
YMMCks69JTUB,toys,250.0,15.0,17.0,21.0,5355.0,0.04668534080298786
0EwvBm3NwyyJ,toys,325.0,17.0,10.0,12.0,2040.0,0.15931372549019607
Jn34aaQa2eLA,toys,150.0,16.0,2.0,11.0,352.0,0.42613636363636365
XvdLPdmC5Cgc,toys,150.0,16.0,9.0,11.0,1584.0,0.0946969696969697
xba5qzA9RwFZ,toys,463.0,20.0,12.0,18.0,4320.0,0.10717592592592592
O3zjj75ddBn4,toys,700.0,19.0,19.0,19.0,6859.0,0.10205569324974487
QYwWZMQDw4e5,toys,450.0,30.0,16.0,25.0,12000.0,0.0375
Qc4WhNDVIncs,toys,175.0,17.0,8.0,13.0,1768.0,0.09898190045248868
jX2J7bPahRAf,toys,500.0,16.0,18.0,16.0,4608.0,0.10850694444444445
EhUGeCTGwz7t,toys,14900.0,58.0,28.0,58.0,94192.0,0.15818753184983864
BC4crc1SHsds,auto,600.0,16.0,2.0,11.0,352.0,1.7045454545454546
hbfnK0gxyuUB,toys,1150.0,37.0,23.0,35.0,29785.0,0.03861003861003861
0mxEAYvdQgL2,toys,8750.0,80.0,10.0,60.0,48000.0,0.18229166666666666
jm7zQSSxgnYz,toys,290.0,19.0,13.0,13.0,3211.0,0.0903145437558393
bUvLKALtz5YR,toys,400.0,41.0,3.0,29.0,3567.0,0.112139052425007
qXKeJv9t9Nyw,toys,8333.0,59.0,31.0,75.0,137175.0,0.06074722070348095
Ubg3RxxGqpJi,toys,2700.0,24.0,5.0,17.0,2040.0,1.3235294117647058
z7thxFJG0FLc,toys,350.0,30.0,12.0,23.0,8280.0,0.042270531400966184
rW8oGPKQTVwN,toys,300.0,25.0,25.0,25.0,15625.0,0.0192
RPO29ak6qO1E,furniture_decor,2100.0,30.0,5.0,20.0,3000.0,0.7
jznGDWlVd1Kb,toys,900.0,24.0,20.0,24.0,11520.0,0.078125
1PxrG7Hlv1uG,toys,300.0,23.0,22.0,21.0,10626.0,0.028232636928289104
5GSpvektwH9u,toys,250.0,20.0,14.0,16.0,4480.0,0.05580357142857143
3hznlKLSywqw,fashion_male_clothing,300.0,16.0,2.0,11.0,352.0,0.8522727272727273
vfItqCi3Di9p,toys,1250.0,22.0,12.0,16.0,4224.0,0.2959280303030303
PfTBvhfYgsOe,toys,900.0,22.0,15.0,16.0,5280.0,0.17045454545454544
L9wjzbVs5Z0B,watches_gifts,850.0,48.0,16.0,25.0,19200.0,0.044270833333333336
EZEW0kd2uPFy,toys,4300.0,50.0,15.0,46.0,34500.0,0.1246376811594203
L0A2k0uRVtO9,furniture_decor,7650.0,25.0,25.0,25.0,15625.0,0.4896
NnetsFMDfcYH,toys,300.0,21.0,11.0,13.0,3003.0,0.0999000999000999
tAIuFXY2nJTN,toys,700.0,29.0,7.0,16.0,3248.0,0.21551724137931033
uAM3dthJAT30,toys,600.0,25.0,7.0,11.0,1925.0,0.3116883116883117
ckUdTFireX8I,toys,5750.0,18.0,20.0,20.0,7200.0,0.7986111111111112
JxlHc0Ki6yJX,bed_bath_table,1200.0,40.0,10.0,37.0,14800.0,0.08108108108108109
xqnDum1kdfZ2,toys,150.0,19.0,4.0,11.0,836.0,0.17942583732057416
q7AxAirKbBA2,toys,1300.0,30.0,15.0,22.0,9900.0,0.13131313131313133
uex9Lj3VR8q6,sports_leisure,1300.0,20.0,20.0,20.0,8000.0,0.1625
vblTetjcMttE,toys,700.0,19.0,17.0,15.0,4845.0,0.14447884416924664
MkvWwXJAIDPO,sports_leisure,300.0,20.0,8.0,11.0,1760.0,0.17045454545454544
uvKzgb8e9Yjb,toys,2900.0,38.0,10.0,28.0,10640.0,0.2725563909774436
5h8BYEZjqgl8,toys,700.0,20.0,20.0,20.0,8000.0,0.0875
YEKqgiHFUSuk,toys,325.0,22.0,14.0,23.0,7084.0,0.04587803500846979
WjdkaHOw5xnO,toys,400.0,17.0,7.0,15.0,1785.0,0.22408963585434175
od3Am1fj5i3p,toys,500.0,23.0,15.0,19.0,6555.0,0.07627765064836003
CsaAxqRWGlKN,electronics,350.0,19.0,9.0,17.0,2907.0,0.12039903680770554
dgGL01PyjOjA,fashion_shoes,700.0,16.0,8.0,18.0,2304.0,0.3038194444444444
auEXgzQ5XsWl,toys,15750.0,79.0,23.0,52.0,94484.0,0.16669489014012956
c9X1fFJ9bhUO,toys,1250.0,28.0,9.0,21.0,5292.0,0.23620559334845048
7xWi3Ls4Npd2,toys,700.0,22.0,12.0,33.0,8712.0,0.08034894398530762
tVMSvH3jD8oU,toys,1400.0,45.0,15.0,35.0,23625.0,0.05925925925925926
WgBpYtUo2RH9,toys,9900.0,96.0,16.0,49.0,75264.0,0.13153698979591838
x9AcUW2CNpGB,auto,3400.0,30.0,20.0,30.0,18000.0,0.18888888888888888
wBom12VYMj3F,toys,1500.0,105.0,5.0,30.0,15750.0,0.09523809523809523
n7xnhudmqQXK,toys,800.0,16.0,48.0,33.0,25344.0,0.03156565656565657
ds2D7CvYuKtX,toys,650.0,20.0,20.0,20.0,8000.0,0.08125
jTlenWb1Fk0m,toys,250.0,16.0,8.0,16.0,2048.0,0.1220703125
XQejMcdonxSJ,furniture_decor,850.0,69.0,11.0,11.0,8349.0,0.10180859983231524
WTWww6TThBnI,toys,1550.0,38.0,8.0,29.0,8816.0,0.17581669691470053
OmZbUOix9Z9k,toys,300.0,27.0,13.0,17.0,5967.0,0.05027652086475616
xVfcS5EKSZW4,toys,1100.0,16.0,19.0,15.0,4560.0,0.2412280701754386
PsvEEKsHOQfk,toys,16515.0,42.0,77.0,42.0,135828.0,0.121587596077392
NLJiaVhzKrv4,toys,10350.0,43.0,40.0,44.0,75680.0,0.1367600422832981
XTsFZQdjRAdr,toys,21500.0,76.0,60.0,31.0,141360.0,0.15209394453876626
FGtA04o0tJgL,small_appliances,2175.0,17.0,17.0,50.0,14450.0,0.15051903114186851
q96N3IhW0iPi,toys,550.0,19.0,8.0,11.0,1672.0,0.32894736842105265
mAAbiIIWIClj,toys,350.0,19.0,11.0,16.0,3344.0,0.10466507177033493
Gd6K2iVv6YdN,toys,1200.0,44.0,5.0,34.0,7480.0,0.16042780748663102
QJw4HWuQCmPq,toys,650.0,16.0,2.0,11.0,352.0,1.8465909090909092
t2Jj7GcctvAt,toys,300.0,23.0,2.0,16.0,736.0,0.4076086956521739
